,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
1269,0 days 00:10:33.230000,Gather Point,Tree (Dragon),2,[1942],,,633230,,,,20.5,44.5,1977,1051,,,,,,,,,,,,,,,,,,
1271,0 days 00:10:33.438000,Ungarrison,,2,[1942],,,633438,,,,,,-1,,,,-1,-1,,,,,,,,,,,,,,
1273,0 days 00:10:33.841000,Queue,Villager,2,[1942],1,83,633841,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1275,0 days 00:10:34.244000,Move,,2,"[172163072, 174194688]",,,634244,,,,28.90625,52.94791793823242,,,,,,,,,,,,,,,,,,,,
1276,0 days 00:10:34.244000,Move,,2,"[172163072, 174194688]",,,634244,,,,79.109375,89.015625,,,,,,,,,,,,,,,,,,,,
1277,0 days 00:10:35.466000,Stance,Stand Ground,2,"[2597, 2615, 1971]",,,635466,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1278,0 days 00:10:35.466000,Stance,Stand Ground,2,"[2597, 2615, 1971]",,,635466,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1279,0 days 00:10:35.674000,Move,,2,"[170196992, 171376640, 129171456]",,,635674,,,,88.82291412353516,84.90625,,,,,,,,,,,,,,,,,,,,
1281,0 days 00:10:35.869000,Move,,2,[129171456],,,635869,,,,88.82291412353516,84.90625,,,,,,,,,,,,,,,,,,,,
1287,0 days 00:10:39.730000,Order,,2,[164954111],,,639730,,,,1.5,73.5,2595,,,,,,,,,,,,,,,,,,,
1288,0 days 00:10:40.133000,Order,,2,[164954111],,,640133,,,,0.5,72.5,2596,,,,,,,,,,,,,,,,,,,
1290,0 days 00:10:41.147000,Gather,Tree (Dragon),2,[164954111],,,641147,,,,15.5,62.5,1059,,,,,,,,,,,,,,,,,,,
1293,0 days 00:10:44.605000,Move,,2,[172294144],,,644605,,,,8.916666984558105,28.95833396911621,,,,,,,,,,,,,,,,,,,,
1298,0 days 00:10:46.022000,Move,,2,[129171456],,,646022,,,,88.77083587646484,88.22916412353516,,,,,,,,,,,,,,,,,,,,
1299,0 days 00:10:46.633000,Move,,2,[129171456],,,646633,,,,83.34375,94.05208587646484,,,,,,,,,,,,,,,,,,,,
1300,0 days 00:10:46.841000,Stance,Stand Ground,2,[1971],,,646841,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1301,0 days 00:10:47.244000,Stance,Stand Ground,2,"[2597, 2615]",,,647244,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1302,0 days 00:10:47.452000,Move,,2,"[170196992, 171376640]",,,647452,,,,91.08333587646484,96.5,,,,,,,,,,,,,,,,,,,,
1303,0 days 00:10:47.647000,Move,,2,[129171456],,,647647,,,,91.89583587646484,98.02083587646484,,,,,,,,,,,,,,,,,,,,
1314,0 days 00:10:50.494000,Build,Farm,2,[2636],,,650494,,50,Farm,17.5,45.5,,,,,,,,,,,,,,,,,,,,
1316,0 days 00:10:51.508000,Gather Point,Tree (Dragon),2,[1942],,,651508,,,,17.5,54.5,1980,1051,,,,,,,,,,,,,,,,,,
1318,0 days 00:10:54.563000,Move,,2,[172294144],,,654563,,,,8.604166984558105,26.89583396911621,,,,,,,,,,,,,,,,,,,,
1321,0 days 00:10:55.772000,Move,,2,[129171456],,,655772,,,,100.55208587646484,94.13541412353516,,,,,,,,,,,,,,,,,,,,
1322,0 days 00:10:56.188000,Move,,2,[129171456],,,656188,,,,100.4375,94.39583587646484,,,,,,,,,,,,,,,,,,,,
1326,0 days 00:10:59.230000,Move,,2,"[154599424, 154468352, 172294144]",,,659230,,,,19.38541603088379,49.13541793823242,,,,,,,,,,,,,,,,,,,,
1328,0 days 00:11:00.452000,Move,,2,[172294144],,,660452,,,,9.760416984558105,28.09375,,,,,,,,,,,,,,,,,,,,
1330,0 days 00:11:03.091000,Move,,2,[129171456],,,663091,,,,105.89583587646484,87.60416412353516,,,,,,,,,,,,,,,,,,,,
1332,0 days 00:11:03.494000,Move,,2,[174784512],,,663494,,,,108.52083587646484,94.77083587646484,,,,,,,,,,,,,,,,,,,,
1334,0 days 00:11:04.313000,Queue,Villager,2,[1942],1,83,664313,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1339,0 days 00:11:05.938000,Build,Farm,2,[2666],,,665938,,50,Farm,22.5,52.5,,,,,,,,,,,,,,,,,,,,
1340,0 days 00:11:06.341000,Gather Point,Tree (Dragon),2,[1942],,,666341,,,,25.5,47.5,1979,1051,,,,,,,,,,,,,,,,,,
1342,0 days 00:11:07.758000,Move,,2,[128516096],,,667758,,,,27.75,35.625,,,,,,,,,,,,,,,,,,,,
1343,0 days 00:11:08.369000,Gather,Tree (Dragon),2,"[154206207, 164036608, 174063616, 174653440, 175177728]",,,668369,,,,27.5,36.5,682,,,,,,,,,,,,,,,,,,,
1351,0 days 00:11:11.827000,Patrol,,2,[2629],,,671827,,,,12.770833015441895,28.5625,,,,,,,,,,,,,,,,,,,,
1352,0 days 00:11:12.230000,Stance,Defensive,2,[2629],,,672230,,,,,,,,,,,,,,,1,Defensive,,,,,,,,,
1354,0 days 00:11:13.049000,Move,,2,[129171456],,,673049,,,,113.29166412353516,90.33333587646484,,,,,,,,,,,,,,,,,,,,
1357,0 days 00:11:15.480000,Gather,Tree (Dragon),2,"[164560895, 165412864]",,,675480,,,,26.5,35.5,661,,,,,,,,,,,,,,,,,,,
1367,0 days 00:11:19.549000,Gather,,2,"[128974847, 166002688]",,,679549,,,,25.5,35.5,660,,,,,,,,,,,,,,,,,,,
1370,0 days 00:11:20.758000,Patrol,,2,[2629],,,680758,,,,39.51041793823242,42.01041793823242,,,,,,,,,,,,,,,,,,,,
1371,0 days 00:11:20.758000,Stance,Aggressive,2,[2629],,,680758,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
1372,0 days 00:11:21.772000,Move,,2,[129171456],,,681772,,,,119.5,84,,,,,,,,,,,,,,,,,,,,
1384,0 days 00:11:27.674000,Move,,2,"[172163072, 174194688]",,,687674,,,,119.5,74,,,,,,,,,,,,,,,,,,,,
1386,0 days 00:11:28.883000,Queue,Villager,2,[1942],1,83,688883,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1387,0 days 00:11:30.105000,Build,Farm,2,[2666],,,690105,,50,Farm,23.5,49.5,,,,,,,,,,,,,,,,,,,,
1388,0 days 00:11:30.508000,Gather Point,Farm,2,[1942],,,690508,,,,22.5,52.5,2675,50,,,,,,,,,,,,,,,,,,
1395,0 days 00:11:32.341000,Target,Farm,2,[176095231],,,692341,,,,23.5,49.5,2685,,,,,,,,,,,,,,,,,,,
1396,0 days 00:11:33.563000,Target,Farm,2,[174784511],,,693563,,,,22.5,52.5,2675,,,,,,,,,,,,,,,,,,,
1397,0 days 00:11:34.369000,Move,,2,[129171456],,,694369,,,,112.02083587646484,67.39583587646484,,,,,,,,,,,,,,,,,,,,
1401,0 days 00:11:35.383000,Move,,2,[129171456],,,695383,,,,101.60416412353516,99.35416412353516,,,,,,,,,,,,,,,,,,,,
1402,0 days 00:11:36.605000,Stance,Stand Ground,2,"[2615, 2597]",,,696605,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1403,0 days 00:11:36.813000,Move,,2,"[171376640, 170196992]",,,696813,,,,82.36458587646484,86.44791412353516,,,,,,,,,,,,,,,,,,,,
1404,0 days 00:11:37.008000,Move,,2,[129171456],,,697008,,,,81.63541412353516,85.96875,,,,,,,,,,,,,,,,,,,,
1413,0 days 00:11:41.883000,Patrol,,2,[2629],,,701883,,,,3.4375,75.6875,,,,,,,,,,,,,,,,,,,,
1414,0 days 00:11:42.091000,Stance,Aggressive,2,[2629],,,702091,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
1418,0 days 00:11:43.716000,Move,,2,"[172163072, 174194688]",,,703716,,,,105.1875,83.6875,,,,,,,,,,,,,,,,,,,,
1419,0 days 00:11:43.924000,Move,,2,"[172163072, 174194688]",,,703924,,,,104.47916412353516,85.72916412353516,,,,,,,,,,,,,,,,,,,,
1420,0 days 00:11:44.327000,Move,,2,"[172163072, 174194688]",,,704327,,,,98.3125,97.47916412353516,,,,,,,,,,,,,,,,,,,,
1425,0 days 00:11:46.758000,Build,Archery Range,2,[2660],,,706758,,87,Archery Range,28.5,46.5,,,,,,,,,,,,,,,,,,,,
1426,0 days 00:11:47.369000,Gather Point,Archery Range,2,[1942],,,707369,,,,28.5,46.5,2689,87,,,,,,,,,,,,,,,,,,
1427,0 days 00:11:47.772000,Queue,Villager,2,[1942],1,83,707772,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1430,0 days 00:11:49.605000,Move,,2,[174784512],,,709605,,,,88.71875,97.67708587646484,,,,,,,,,,,,,,,,,,,,
1431,0 days 00:11:49.813000,Move,,2,[174784512],,,709813,,,,87.89583587646484,98.6875,,,,,,,,,,,,,,,,,,,,
1435,0 days 00:11:51.438000,Stance,Stand Ground,2,[1971],,,711438,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1437,0 days 00:11:51.841000,De Autoscout,,2,[1971],,,711841,,,,,,,,,,,,,,,,,,,,,,,,,
1438,0 days 00:11:52.855000,Move,,2,"[171376640, 170196992]",,,712855,,,,72.88541412353516,71.67708587646484,,,,,,,,,,,,,,,,,,,,
1443,0 days 00:11:56.508000,Move,,2,[129171456],,,716508,,,,95.53125,89.15625,,,,,,,,,,,,,,,,,,,,
1445,0 days 00:11:56.716000,Move,,2,"[172163072, 174194688]",,,716716,,,,93.05208587646484,90.01041412353516,,,,,,,,,,,,,,,,,,,,
1446,0 days 00:11:56.924000,Move,,2,"[172163072, 174194688]",,,716924,,,,91.8125,90.35416412353516,,,,,,,,,,,,,,,,,,,,
1449,0 days 00:11:58.133000,Move,,2,"[172163072, 174194688]",,,718133,,,,87,119.5,,,,,,,,,,,,,,,,,,,,
1451,0 days 00:11:59.355000,Move,,2,[176685056],,,719355,,,,0.5,119.5,,,,,,,,,,,,,,,,,,,,
1457,0 days 00:12:00.980000,Move,,2,"[171376640, 170196992]",,,720980,,,,71.04166412353516,70.29166412353516,,,,,,,,,,,,,,,,,,,,
1461,0 days 00:12:03.619000,Patrol,,2,[2629],,,723619,,,,5.302083492279053,71.46875,,,,,,,,,,,,,,,,,,,,
1463,0 days 00:12:04.230000,Patrol,,2,[2629],,,724230,,,,2.9583332538604736,76.16666412353516,,,,,,,,,,,,,,,,,,,,
1466,0 days 00:12:05.452000,Move,,2,"[170196992, 171376640]",,,725452,,,,82.26041412353516,73.63541412353516,,,,,,,,,,,,,,,,,,,,
1471,0 days 00:12:08.299000,Build,Farm,2,[2546],,,728299,,50,Farm,20.5,45.5,,,,,,,,,,,,,,,,,,,,
1472,0 days 00:12:09.313000,Queue,Villager,2,[1942],1,83,729313,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1474,0 days 00:12:11.341000,Gather Point,Goat,2,[1942],,,731341,,,,18.88541603088379,48.63541793823242,2357,1060,,,,,,,,,,,,,,,,,,
1476,0 days 00:12:11.744000,Move,,2,[154468352],,,731744,,,,18.58333396911621,48.16666793823242,,,,,,,,,,,,,,,,,,,,
1480,0 days 00:12:13.577000,Move,,2,[154599424],,,733577,,,,18.45833396911621,49.79166793823242,,,,,,,,,,,,,,,,,,,,
1484,0 days 00:12:16.424000,Move,,2,"[170196992, 171376640]",,,736424,,,,87.05208587646484,66.59375,,,,,,,,,,,,,,,,,,,,
1485,0 days 00:12:16.619000,Move,,2,"[170196992, 171376640]",,,736619,,,,87.58333587646484,65.5,,,,,,,,,,,,,,,,,,,,
1486,0 days 00:12:18.647000,Move,,2,[172294144],,,738647,,,,38.70833206176758,59.20833206176758,,,,,,,,,,,,,,,,,,,,
1490,0 days 00:12:19.869000,Move,,2,[172163072],,,739869,,,,27.80208396911621,67.38541412353516,,,,,,,,,,,,,,,,,,,,
1494,0 days 00:12:21.897000,Gather Point,,2,[2579],,,741897,,,,38.07291793823242,39.15625,-1,-1,,,,,,,,,,,,,,,,,,
1497,0 days 00:12:23.730000,Move,,2,"[170196992, 171376640]",,,743730,,,,96.71875,56.46875,,,,,,,,,,,,,,,,,,,,
1516,0 days 00:12:28.397000,Build,House,2,[2516],,,748397,,70,House,7,72,,,,,,,,,,,,,,,,,,,,
1518,0 days 00:12:30.438000,Move,,2,"[170196992, 171376640]",,,750438,,,,100.30208587646484,57.76041793823242,,,,,,,,,,,,,,,,,,,,
1520,0 days 00:12:31.855000,Spawn,Archery Range,2,[2689],,,751855,,,,28.5,46.5,2689,87,,,,,,,,,,,,,,,,,,
1521,0 days 00:12:32.063000,Queue,Skirmisher,2,[2689],1,7,752063,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,
1523,0 days 00:12:32.258000,Queue,Skirmisher,2,[2689],1,7,752258,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,
1524,0 days 00:12:32.869000,Gather,Tree (Dragon),2,"[174391295, 177340416]",,,752869,,,,25.5,47.5,1979,,,,,,,,,,,,,,,,,,,
1526,0 days 00:12:34.091000,Queue,Villager,2,[1942],1,83,754091,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1532,0 days 00:12:36.730000,Build,Farm,2,[2636],,,756730,,50,Farm,14.5,45.5,,,,,,,,,,,,,,,,,,,,
1533,0 days 00:12:37.133000,Gather Point,Farm,2,[1942],,,757133,,,,17.5,45.5,2670,50,,,,,,,,,,,,,,,,,,
1534,0 days 00:12:38.147000,Spawn,Barracks,2,[2579],,,758147,,,,33.5,38.5,2579,12,,,,,,,,,,,,,,,,,,
1535,0 days 00:12:38.147000,Queue,Spearman,2,[2579],1,93,758147,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
1538,0 days 00:12:39.174000,Move,,2,"[170196992, 171376640]",,,759174,,,,92.625,47.75,,,,,,,,,,,,,,,,,,,,
1540,0 days 00:12:39.980000,Move,,2,"[170196992, 171376640]",,,759980,,,,106.47396087646484,58.56770706176758,,,,,,,,,,,,,,,,,,,,
1544,0 days 00:12:41.813000,Move,,2,[172163072],,,761813,,,,109.76041412353516,58.80208206176758,,,,,,,,,,,,,,,,,,,,
1553,0 days 00:12:46.688000,Patrol,,2,[2629],,,766688,,,,2.8333332538604736,77.125,,,,,,,,,,,,,,,,,,,,
1554,0 days 00:12:46.883000,Stance,Aggressive,2,[2629],,,766883,,,,,,,,,,,,,,,0,Aggressive,,,,,,,,,
1559,0 days 00:12:48.716000,Move,,2,[172163072],,,768716,,,,119.5,64.66666412353516,,,,,,,,,,,,,,,,,,,,
1560,0 days 00:12:49.730000,Move,,2,[172163072],,,769730,,,,111.52083587646484,60.02083206176758,,,,,,,,,,,,,,,,,,,,
1561,0 days 00:12:50.744000,Order,,2,[176750591],,,770744,,,,112.2955322265625,58.419673919677734,1965,,,,,,,,,,,,,,,,,,,
1566,0 days 00:12:52.174000,Move,,2,[170196992],,,772174,,,,111.29166412353516,59.91666793823242,,,,,,,,,,,,,,,,,,,,
1567,0 days 00:12:52.174000,Move,,2,[170196992],,,772174,,,,111.40625,59.98958206176758,,,,,,,,,,,,,,,,,,,,
1569,0 days 00:12:52.369000,Move,,2,[170196992],,,772369,,,,111.52083587646484,59.97916793823242,,,,,,,,,,,,,,,,,,,,
1572,0 days 00:12:52.772000,Stance,Stand Ground,2,[2597],,,772772,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1579,0 days 00:12:54.813000,Move,,2,[172163072],,,774813,,,,112.8125,59.9375,,,,,,,,,,,,,,,,,,,,
1581,0 days 00:12:55.008000,Move,,2,[172163072],,,775008,,,,112.21875,59.71875,,,,,,,,,,,,,,,,,,,,
1582,0 days 00:12:55.216000,Move,,2,[172163072],,,775216,,,,110.375,58.58333206176758,,,,,,,,,,,,,,,,,,,,
1583,0 days 00:12:55.216000,Move,,2,[172163072],,,775216,,,,109.57291412353516,57.69791793823242,,,,,,,,,,,,,,,,,,,,
1584,0 days 00:12:55.424000,Move,,2,[172163072],,,775424,,,,109.41666412353516,57.58333206176758,,,,,,,,,,,,,,,,,,,,
1585,0 days 00:12:55.619000,Move,,2,[172163072],,,775619,,,,109.30208587646484,57.05208206176758,,,,,,,,,,,,,,,,,,,,
1586,0 days 00:12:55.827000,Move,,2,[172163072],,,775827,,,,109.29166412353516,56.91666793823242,,,,,,,,,,,,,,,,,,,,
1587,0 days 00:12:56.022000,Move,,2,[172163072],,,776022,,,,109.54166412353516,56.33333206176758,,,,,,,,,,,,,,,,,,,,
1588,0 days 00:12:56.438000,Move,,2,[172163072],,,776438,,,,112.67708587646484,61.38541793823242,,,,,,,,,,,,,,,,,,,,
1590,0 days 00:12:56.633000,Move,,2,[174194688],,,776633,,,,112.94791412353516,61.07291793823242,,,,,,,,,,,,,,,,,,,,
1591,0 days 00:12:56.633000,Move,,2,[174194688],,,776633,,,,112.80208587646484,60.88541793823242,,,,,,,,,,,,,,,,,,,,
1593,0 days 00:12:57.049000,Stance,Stand Ground,2,[2597],,,777049,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1594,0 days 00:12:57.452000,Order,,2,[176750591],,,777452,,,,112.54100799560547,58.29785919189453,1965,,,,,,,,,,,,,,,,,,,
1596,0 days 00:12:58.258000,Move,,2,[170196992],,,778258,,,,112.91666412353516,60.125,,,,,,,,,,,,,,,,,,,,
1598,0 days 00:12:58.466000,Move,,2,[170196992],,,778466,,,,112.98958587646484,60.15625,,,,,,,,,,,,,,,,,,,,
1599,0 days 00:12:58.674000,Stance,Stand Ground,2,[2597],,,778674,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1600,0 days 00:12:58.869000,Order,,2,[176750591],,,778869,,,,112.5575942993164,59.16260528564453,1965,,,,,,,,,,,,,,,,,,,
1601,0 days 00:12:59.077000,Stance,Stand Ground,2,[2597],,,779077,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1602,0 days 00:12:59.480000,Move,,2,[170196992],,,779480,,,,110.10416412353516,60.85416793823242,,,,,,,,,,,,,,,,,,,,
1603,0 days 00:12:59.688000,Move,,2,[170196992],,,779688,,,,109.8125,60.64583206176758,,,,,,,,,,,,,,,,,,,,
1604,0 days 00:12:59.883000,Move,,2,[170196992],,,779883,,,,109.64583587646484,60.35416793823242,,,,,,,,,,,,,,,,,,,,
1606,0 days 00:13:00.091000,Move,,2,[128778240],,,780091,,,,109.58333587646484,60.16666793823242,,,,,,,,,,,,,,,,,,,,
1609,0 days 00:13:00.494000,Move,,2,[128778240],,,780494,,,,109.46875,59.59375,,,,,,,,,,,,,,,,,,,,
1611,0 days 00:13:00.702000,Move,,2,[128778240],,,780702,,,,109.625,59.20833206176758,,,,,,,,,,,,,,,,,,,,
1613,0 days 00:13:00.897000,Move,,2,[128778240],,,780897,,,,109.69791412353516,59.15625,,,,,,,,,,,,,,,,,,,,
1616,0 days 00:13:01.313000,Order,,2,[176750591],,,781313,,,,111.1963882446289,59.659828186035156,1965,,,,,,,,,,,,,,,,,,,
1620,0 days 00:13:01.924000,Move,,2,[170196992],,,781924,,,,108.47916412353516,60.22916793823242,,,,,,,,,,,,,,,,,,,,
1622,0 days 00:13:02.119000,Move,,2,[170196992],,,782119,,,,107.83333587646484,60.20833206176758,,,,,,,,,,,,,,,,,,,,
1623,0 days 00:13:02.119000,Move,,2,[170196992],,,782119,,,,106.77083587646484,59.97916793823242,,,,,,,,,,,,,,,,,,,,
1625,0 days 00:13:02.327000,Move,,2,[170196992],,,782327,,,,106.15625,60.53125,,,,,,,,,,,,,,,,,,,,
1627,0 days 00:13:02.522000,Move,,2,[170196992],,,782522,,,,106.16666412353516,62.125,,,,,,,,,,,,,,,,,,,,
1628,0 days 00:13:02.730000,Move,,2,[170196992],,,782730,,,,105.86458587646484,63.94791793823242,,,,,,,,,,,,,,,,,,,,
1630,0 days 00:13:02.938000,Move,,2,[170196992],,,782938,,,,105.27083587646484,64.1875,,,,,,,,,,,,,,,,,,,,
1632,0 days 00:13:03.133000,Move,,2,[170196992],,,783133,,,,104.09375,64.88541412353516,,,,,,,,,,,,,,,,,,,,
1633,0 days 00:13:03.133000,Move,,2,[170196992],,,783133,,,,103.67708587646484,65.13541412353516,,,,,,,,,,,,,,,,,,,,
1635,0 days 00:13:03.341000,Move,,2,[170196992],,,783341,,,,103.03125,64.90625,,,,,,,,,,,,,,,,,,,,
1637,0 days 00:13:03.549000,Move,,2,[170196992],,,783549,,,,102.63541412353516,64.88541412353516,,,,,,,,,,,,,,,,,,,,
1638,0 days 00:13:03.744000,Move,,2,[170196992],,,783744,,,,102.125,64.70833587646484,,,,,,,,,,,,,,,,,,,,
1639,0 days 00:13:03.952000,Move,,2,[170196992],,,783952,,,,101.67708587646484,64.26041412353516,,,,,,,,,,,,,,,,,,,,
1640,0 days 00:13:04.147000,Move,,2,[170196992],,,784147,,,,101.16666412353516,63.875,,,,,,,,,,,,,,,,,,,,
1641,0 days 00:13:04.355000,Queue,Villager,2,[1942],1,83,784355,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1642,0 days 00:13:05.577000,Move,,2,[170196992],,,785577,,,,108.60416412353516,62.02083206176758,,,,,,,,,,,,,,,,,,,,
1643,0 days 00:13:05.772000,Move,,2,[170196992],,,785772,,,,107.77083587646484,61.9375,,,,,,,,,,,,,,,,,,,,
1644,0 days 00:13:05.980000,Move,,2,[170196992],,,785980,,,,107.6875,61.89583206176758,,,,,,,,,,,,,,,,,,,,
1646,0 days 00:13:06.188000,Order,,2,[176750591],,,786188,,,,108.54215240478516,61.480472564697266,1965,,,,,,,,,,,,,,,,,,,
1647,0 days 00:13:06.383000,Move,,2,[174194688],,,786383,,,,107.42708587646484,61.38541793823242,,,,,,,,,,,,,,,,,,,,
1648,0 days 00:13:06.591000,Move,,2,[170196992],,,786591,,,,107.33333587646484,61.375,,,,,,,,,,,,,,,,,,,,
1649,0 days 00:13:06.799000,Move,,2,[170196992],,,786799,,,,107.26041412353516,61.17708206176758,,,,,,,,,,,,,,,,,,,,
1650,0 days 00:13:06.799000,Move,,2,[170196992],,,786799,,,,108.04166412353516,60.83333206176758,,,,,,,,,,,,,,,,,,,,
1652,0 days 00:13:06.994000,Order,,2,[128843775],,,786994,,,,108.11579895019531,61.480472564697266,1965,,,,,,,,,,,,,,,,,,,
1656,0 days 00:13:07.605000,Order,,2,[128843775],,,787605,,,,108.08091735839844,61.63648605,1965,,,,,,,,,,,,,,,,,,,
1658,0 days 00:13:08.008000,Move,,2,[170196992],,,788008,,,,105.53125,64.19791412353516,,,,,,,,,,,,,,,,,,,,
1659,0 days 00:13:08.008000,Move,,2,[170196992],,,788008,,,,105.27083587646484,64.47916412353516,,,,,,,,,,,,,,,,,,,,
1661,0 days 00:13:08.216000,Move,,2,[170196992],,,788216,,,,105.35416412353516,65.35416412353516,,,,,,,,,,,,,,,,,,,,
1663,0 days 00:13:08.424000,Move,,2,[170196992],,,788424,,,,105.67708587646484,66.38541412353516,,,,,,,,,,,,,,,,,,,,
1665,0 days 00:13:08.619000,Target,House,2,[128843775],,,788619,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1668,0 days 00:13:08.827000,Target,House,2,[128843775],,,788827,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1669,0 days 00:13:09.022000,Target,House,2,[128843775],,,789022,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1670,0 days 00:13:09.230000,Target,House,2,[128843775],,,789230,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1671,0 days 00:13:09.438000,Target,House,2,[128843775],,,789438,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1672,0 days 00:13:09.438000,Target,House,2,[128843775],,,789438,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1674,0 days 00:13:09.633000,Target,House,2,[128843775],,,789633,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1676,0 days 00:13:09.841000,Move,,2,[170196992],,,789841,,,,106.94791412353516,64.73958587646484,,,,,,,,,,,,,,,,,,,,
1678,0 days 00:13:10.049000,Move,,2,[170196992],,,790049,,,,108.05208587646484,63.01041793823242,,,,,,,,,,,,,,,,,,,,
1682,0 days 00:13:10.647000,Order,,2,[128843775],,,790647,,,,107.55115509033203,63.18199920654297,1965,,,,,,,,,,,,,,,,,,,
1684,0 days 00:13:11.063000,Move,,2,[170196992],,,791063,,,,105.69791412353516,66.23958587646484,,,,,,,,,,,,,,,,,,,,
1685,0 days 00:13:11.063000,Target,House,2,[170262527],,,791063,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1687,0 days 00:13:11.258000,Target,House,2,[170262527],,,791258,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1689,0 days 00:13:11.466000,Target,House,2,[170262527],,,791466,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1691,0 days 00:13:11.674000,Target,House,2,[170262527],,,791674,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1692,0 days 00:13:11.869000,Target,House,2,[170262527],,,791869,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1693,0 days 00:13:12.077000,Queue,Skirmisher,2,[2689],1,7,792077,Skirmisher,,,,,,,,,,,,,,,,,,,,,,,,
1696,0 days 00:13:13.299000,Order,,2,[170262527],,,793299,,,,107.38375091552734,65.20507813,1965,,,,,,,,,,,,,,,,,,,
1699,0 days 00:13:14.105000,Target,House,2,[170262527],,,794105,,,,106,68,2669,,,,,,,,,,,,,,,,,,,
1700,0 days 00:13:14.105000,Move,,2,[170196992],,,794105,,,,107.76041412353516,67.76041412353516,,,,,,,,,,,,,,,,,,,,
1701,0 days 00:13:14.313000,Move,,2,[170196992],,,794313,,,,107.72916412353516,68.35416412353516,,,,,,,,,,,,,,,,,,,,
1702,0 days 00:13:14.508000,Target,House,2,[170262527],,,794508,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
1703,0 days 00:13:14.716000,Target,House,2,[170262527],,,794716,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
1704,0 days 00:13:14.716000,Stance,Stand Ground,2,[2597],,,794716,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1705,0 days 00:13:14.924000,Target,House,2,[170262527],,,794924,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
1706,0 days 00:13:14.924000,Stance,Stand Ground,2,[2597],,,794924,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1707,0 days 00:13:15.119000,Target,House,2,[170262527],,,795119,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
1708,0 days 00:13:15.119000,Stance,Stand Ground,2,[2597],,,795119,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1709,0 days 00:13:15.327000,Target,House,2,[170262527],,,795327,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
1710,0 days 00:13:15.327000,Stance,Stand Ground,2,[2597],,,795327,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1711,0 days 00:13:15.522000,Move,,2,[170196992],,,795522,,,,107.80208587646484,70.51041412353516,,,,,,,,,,,,,,,,,,,,
1712,0 days 00:13:15.522000,Stance,Stand Ground,2,[2597],,,795522,,,,,,,,,,,,,,,2,Stand Ground,,,,,,,,,
1713,0 days 00:13:15.730000,Move,,2,[170196992],,,795730,,,,107.70833587646484,70.54166412353516,,,,,,,,,,,,,,,,,,,,
1714,0 days 00:13:15.730000,Target,House,2,[170262527],,,795730,,,,106,71,2501,,,,,,,,,,,,,,,,,,,
