,timestamp,type,param,player,payload.object_ids,payload.amount,payload.unit_id,payload.sequence,payload.unit,payload.building_id,payload.building,position.x,position.y,payload.target_id,payload.target_type,payload.order_id,payload.slot_id,payload.x,payload.y,payload.order,payload.technology_id,payload.technology,payload.stance_id,payload.stance,payload.x_end,payload.y_end,payload.formation_id,payload.formation,payload.resource_id,payload.resource,payload.command_id,payload.command,payload.message
956,0 days 00:07:46.258000,Move,,2,[129171456],,,466258.0,,,,83.13541412353516,74.51041412353516,,,,,,,,,,,,,,,,,,,,
961,0 days 00:07:48.494000,Move,,2,[164364288],,,468494.0,,,,29.42708396911621,35.71875,,,,,,,,,,,,,,,,,,,,
965,0 days 00:07:49.105000,Gather,Tree (Dragon),2,"[128319487, 164036608, 166133760, 164823040]",,,469105.0,,,,29.5,36.5,684.0,,,,,,,,,,,,,,,,,,,
968,0 days 00:07:50.119000,Move,,2,[129171456],,,470119.0,,,,85.01041412353516,77.71875,,,,,,,,,,,,,,,,,,,,
972,0 days 00:07:52.355000,Build,Barracks,2,[2508],,,472355.0,,12.0,Barracks,33.5,38.5,,,,,,,,,,,,,,,,,,,,
975,0 days 00:07:53.772000,Move,,2,[129171456],,,473772.0,,,,84.21875,81.63541412353516,,,,,,,,,,,,,,,,,,,,
977,0 days 00:07:54.591000,Move,,2,[129171456],,,474591.0,,,,81.05208587646484,81.38541412353516,,,,,,,,,,,,,,,,,,,,
981,0 days 00:07:55.813000,Move,,2,[129171456],,,475813.0,,,,83.51041412353516,83.51041412353516,,,,,,,,,,,,,,,,,,,,
985,0 days 00:07:58.647000,Move,,2,[154337280],,,478647.0,,,,18.22916603088379,48.5625,,,,,,,,,,,,,,,,,,,,
986,0 days 00:07:58.855000,Move,,2,[154337280],,,478855.0,,,,18.36458396911621,48.98958206176758,,,,,,,,,,,,,,,,,,,,
987,0 days 00:07:59.063000,Move,,2,[154337280],,,479063.0,,,,18.42708396911621,49.05208206176758,,,,,,,,,,,,,,,,,,,,
988,0 days 00:07:59.674000,Move,,2,[129171456],,,479674.0,,,,87.21875,85.84375,,,,,,,,,,,,,,,,,,,,
989,0 days 00:08:00.480000,Move,,2,[129171456],,,480480.0,,,,89.86458587646484,88.53125,,,,,,,,,,,,,,,,,,,,
1001,0 days 00:08:04.952000,Target,Barracks,2,[167510015],,,484952.0,,,,33.5,38.5,2579.0,,,,,,,,,,,,,,,,,,,
1002,0 days 00:08:05.966000,Move,,2,[129171456],,,485966.0,,,,95.20833587646484,91.70833587646484,,,,,,,,,,,,,,,,,,,,
1003,0 days 00:08:06.369000,Move,,2,[129171456],,,486369.0,,,,97.89583587646484,90.89583587646484,,,,,,,,,,,,,,,,,,,,
1010,0 days 00:08:08.813000,Gather,Fruit Bush,2,"[167051263, 167903232]",,,488813.0,,,,26.5,59.5,2001.0,,,,,,,,,,,,,,,,,,,
1017,0 days 00:08:12.258000,Move,,2,[129171456],,,492258.0,,,,93.4375,84.02083587646484,,,,,,,,,,,,,,,,,,,,
1018,0 days 00:08:12.869000,Move,,2,[129171456],,,492869.0,,,,89.02083587646484,84.64583587646484,,,,,,,,,,,,,,,,,,,,
1019,0 days 00:08:14.897000,Move,,2,"[166985728, 167903232]",,,494897.0,,,,26.09375,57.51041793823242,,,,,,,,,,,,,,,,,,,,
1021,0 days 00:08:15.716000,Gather,Fruit Bush,2,[167706623],,,495716.0,,,,26.5,59.5,2001.0,,,,,,,,,,,,,,,,,,,
1025,0 days 00:08:17.341000,Move,,2,[129171456],,,497341.0,,,,85.95833587646484,82.45833587646484,,,,,,,,,,,,,,,,,,,,
1026,0 days 00:08:17.549000,Move,,2,[129171456],,,497549.0,,,,85.16666412353516,82.04166412353516,,,,,,,,,,,,,,,,,,,,
1027,0 days 00:08:17.744000,Move,,2,[129171456],,,497744.0,,,,84.58333587646484,81.70833587646484,,,,,,,,,,,,,,,,,,,,
1033,0 days 00:08:20.591000,Move,,2,[129171456],,,500591.0,,,,80.23958587646484,84.23958587646484,,,,,,,,,,,,,,,,,,,,
1034,0 days 00:08:20.799000,Move,,2,[129171456],,,500799.0,,,,79.55208587646484,84.01041412353516,,,,,,,,,,,,,,,,,,,,
1035,0 days 00:08:20.994000,Move,,2,[129171456],,,500994.0,,,,78.14583587646484,84.0625,,,,,,,,,,,,,,,,,,,,
1036,0 days 00:08:21.813000,Move,,2,[129171456],,,501813.0,,,,78.63541412353516,81.26041412353516,,,,,,,,,,,,,,,,,,,,
1042,0 days 00:08:25.466000,Move,,2,[129171456],,,505466.0,,,,76.0625,76.52083587646484,,,,,,,,,,,,,,,,,,,,
1043,0 days 00:08:25.674000,Move,,2,[129171456],,,505674.0,,,,76.19791412353516,75.86458587646484,,,,,,,,,,,,,,,,,,,,
1044,0 days 00:08:25.869000,Move,,2,[129171456],,,505869.0,,,,76.55208587646484,74.63541412353516,,,,,,,,,,,,,,,,,,,,
1050,0 days 00:08:28.508000,Move,,2,[129040384],,,508508.0,,,,83.92708587646484,83.34375,,,,,,,,,,,,,,,,,,,,
1056,0 days 00:08:32.369000,Move,,2,"[128253952, 164429824]",,,512369.0,,,,88.70833587646484,83.25,,,,,,,,,,,,,,,,,,,,
1057,0 days 00:08:32.577000,Move,,2,"[128253952, 164429824]",,,512577.0,,,,88.75,83.41666412353516,,,,,,,,,,,,,,,,,,,,
1061,0 days 00:08:34.605000,Move,,2,[129040384],,,514605.0,,,,87.72916412353516,86.14583587646484,,,,,,,,,,,,,,,,,,,,
1065,0 days 00:08:36.438000,Move,,2,"[166985728, 167903232]",,,516438.0,,,,24.34375,55.21875,,,,,,,,,,,,,,,,,,,,
1068,0 days 00:08:37.855000,Queue,Spearman,2,[2579],1.0,93.0,517855.0,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
1073,0 days 00:08:40.091000,Research,Horse Collar,2,[2550],,,520091.0,,,,,,,,,,,,,14.0,Horse Collar,,,,,,,,,,,
1074,0 days 00:08:40.299000,Research,Double-Bit Axe,2,[2517],,,520299.0,,,,,,,,,,,,,202.0,Double-Bit Axe,,,,,,,,,,,
1076,0 days 00:08:40.702000,Queue,Villager,2,[1942],1.0,83.0,520702.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1079,0 days 00:08:41.313000,Move,,2,[129171456],,,521313.0,,,,94.13541412353516,90.26041412353516,,,,,,,,,,,,,,,,,,,,
1083,0 days 00:08:43.341000,Gather,Fruit Bush,2,"[167051263, 167903232]",,,523341.0,,,,26.5,59.5,2001.0,,,,,,,,,,,,,,,,,,,
1085,0 days 00:08:44.966000,Gather,Tree (Dragon),2,"[164429823, 167444480]",,,524966.0,,,,29.5,36.5,684.0,,,,,,,,,,,,,,,,,,,
1087,0 days 00:08:45.980000,Move,,2,[129171456],,,525980.0,,,,101.0,95.54166412353516,,,,,,,,,,,,,,,,,,,,
1093,0 days 00:08:47.605000,Queue,Spearman,2,[2579],1.0,93.0,527605.0,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
1095,0 days 00:08:48.216000,Move,,2,[129171456],,,528216.0,,,,85.21875,91.84375,,,,,,,,,,,,,,,,,,,,
1099,0 days 00:08:49.841000,Gather Point,,2,[2579],,,529841.0,,,,31.05208396911621,38.96875,-1.0,-1.0,,,,,,,,,,,,,,,,,,
1101,0 days 00:08:51.063000,Move,,2,[129040384],,,531063.0,,,,79.73958587646484,92.51041412353516,,,,,,,,,,,,,,,,,,,,
1106,0 days 00:08:54.508000,Build,House,2,[2516],,,534508.0,,70.0,House,9.0,73.0,,,,,,,,,,,,,,,,,,,,
1107,0 days 00:08:55.730000,Wall,,2,[2516],,,535730.0,,72.0,Palisade Wall,8.0,73.0,,,,,,,,,,,,0.0,72.0,,,,,,,
1108,0 days 00:08:55.938000,Target,House,2,[164954111],,,535938.0,,,,9.0,73.0,2587.0,,,,,,,,,,,,,,,,,,,
1109,0 days 00:08:57.355000,Order,,2,[167510015],,,537355.0,,,,30.502103805541992,38.00222396850586,1969.0,,,,,,,,,,,,,,,,,,,
1110,0 days 00:08:57.966000,Order,,2,[164429823],,,537966.0,,,,30.902881622314453,38.369346618652344,1969.0,,,,,,,,,,,,,,,,,,,
1112,0 days 00:08:58.577000,Gather Point,,2,[2579],,,538577.0,,,,30.5625,39.4375,-1.0,-1.0,,,,,,,,,,,,,,,,,,
1115,0 days 00:09:00.813000,Order,,2,[170262527],,,540813.0,,,,30.718477249145508,38.79377746582031,1969.0,,,,,,,,,,,,,,,,,,,
1119,0 days 00:09:07.313000,Build,House,2,[2508],,,547313.0,,70.0,House,35.0,41.0,,,,,,,,,,,,,,,,,,,,
1121,0 days 00:09:09.744000,Wall,,2,[2508],,,549744.0,,72.0,Palisade Wall,36.0,44.0,,,,,,,,,,,,36.0,50.0,,,,,,,
1122,0 days 00:09:10.147000,Target,House,2,[164429823],,,550147.0,,,,35.0,41.0,2602.0,,,,,,,,,,,,,,,,,,,
1125,0 days 00:09:11.369000,Move,,2,[170196992],,,551369.0,,,,34.51041793823242,47.51041793823242,,,,,,,,,,,,,,,,,,,,
1127,0 days 00:09:12.188000,Move,,2,[129171456],,,552188.0,,,,69.4375,90.22916412353516,,,,,,,,,,,,,,,,,,,,
1130,0 days 00:09:14.008000,Build,Farm,2,[2504],,,554008.0,,50.0,Farm,16.5,48.5,,,,,,,,,,,,,,,,,,,,
1132,0 days 00:09:14.827000,Gather Point,,2,[1942],,,554827.0,,,,15.927083015441895,51.42708206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,,
1133,0 days 00:09:15.022000,Queue,Villager,2,[1942],1.0,83.0,555022.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1134,0 days 00:09:15.841000,Move,,2,[154206208],,,555841.0,,,,18.30208396911621,47.96875,,,,,,,,,,,,,,,,,,,,
1135,0 days 00:09:16.049000,Move,,2,[154206208],,,556049.0,,,,18.10416603088379,48.77083206176758,,,,,,,,,,,,,,,,,,,,
1136,0 days 00:09:16.049000,Move,,2,[154206208],,,556049.0,,,,18.07291603088379,48.94791793823242,,,,,,,,,,,,,,,,,,,,
1137,0 days 00:09:16.855000,Gather Point,Goat,2,[1942],,,556855.0,,,,18.404699325561523,48.9417724609375,2355.0,1060.0,,,,,,,,,,,,,,,,,,
1140,0 days 00:09:20.313000,Gather Point,,2,[1942],,,560313.0,,,,32.64583206176758,62.14583206176758,-1.0,-1.0,,,,,,,,,,,,,,,,,,
1141,0 days 00:09:21.327000,Move,,2,[129171456],,,561327.0,,,,57.64583206176758,88.1875,,,,,,,,,,,,,,,,,,,,
1143,0 days 00:09:22.133000,Queue,Spearman,2,[2579],1.0,93.0,562133.0,Spearman,,,,,,,,,,,,,,,,,,,,,,,,
1150,0 days 00:09:26.813000,Wall,,2,[2533],,,566813.0,,72.0,Palisade Wall,21.0,32.0,,,,,,,,,,,,16.0,32.0,,,,,,,
1153,0 days 00:09:28.633000,Move,,2,[128909312],,,568633.0,,,,8.15625,31.65625,,,,,,,,,,,,,,,,,,,,
1156,0 days 00:09:28.841000,Move,,2,[128909312],,,568841.0,,,,5.71875,32.92708206176758,,,,,,,,,,,,,,,,,,,,
1157,0 days 00:09:29.855000,Move,,2,[129171456],,,569855.0,,,,51.78125,73.44791412353516,,,,,,,,,,,,,,,,,,,,
1160,0 days 00:09:30.674000,Queue,Villager,2,[1942],1.0,83.0,570674.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1163,0 days 00:09:34.522000,Patrol,,2,"[2597, 2615]",,,574522.0,,,,80.96875,81.84375,,,,,,,,,,,,,,,,,,,,
1164,0 days 00:09:35.341000,Move,,2,"[128253952, 164429824]",,,575341.0,,,,40.44791793823242,69.98958587646484,,,,,,,,,,,,,,,,,,,,
1168,0 days 00:09:40.008000,Gather Point,Goat,2,[1942],,,580008.0,,,,18.073612213134766,48.9417724609375,2353.0,1060.0,,,,,,,,,,,,,,,,,,
1178,0 days 00:09:46.313000,Wall,,2,[2616],,,586313.0,,72.0,Palisade Wall,33.0,62.0,,,,,,,,,,,,28.0,65.0,,,,,,,
1182,0 days 00:09:47.327000,Order,,2,[171507711],,,587327.0,,,,33.5,62.5,2630.0,,,,,,,,,,,,,,,,,,,
1186,0 days 00:09:50.369000,Patrol,,2,"[2597, 2615]",,,590369.0,,,,88.72916412353516,52.72916793823242,,,,,,,,,,,,,,,,,,,,
1188,0 days 00:09:51.383000,Patrol,,2,"[2597, 2615]",,,591383.0,,,,83.82291412353516,87.61458587646484,,,,,,,,,,,,,,,,,,,,
1189,0 days 00:09:51.591000,Move,,2,[129171456],,,591591.0,,,,82.86458587646484,86.07291412353516,,,,,,,,,,,,,,,,,,,,
1190,0 days 00:09:52.397000,Queue,Villager,2,[1942],1.0,83.0,592397.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1192,0 days 00:09:53.424000,Move,,2,[172294144],,,593424.0,,,,32.82291793823242,48.44791793823242,,,,,,,,,,,,,,,,,,,,
1195,0 days 00:09:54.633000,Move,,2,"[154402816, 154533888]",,,594633.0,,,,33.84375,48.59375,,,,,,,,,,,,,,,,,,,,
1200,0 days 00:09:56.063000,Move,,2,[128909312],,,596063.0,,,,2.4166667461395264,32.125,,,,,,,,,,,,,,,,,,,,
1201,0 days 00:09:56.258000,Move,,2,[128909312],,,596258.0,,,,1.6458332538604736,31.9375,,,,,,,,,,,,,,,,,,,,
1206,0 days 00:09:59.313000,Wall,,2,[1967],,,599313.0,,72.0,Palisade Wall,15.0,31.0,,,,,,,,,,,,0.0,31.0,,,,,,,
1207,0 days 00:09:59.716000,Order,,2,[128974847],,,599716.0,,,,0.5,31.5,2652.0,,,,,,,,,,,,,,,,,,,
1208,0 days 00:10:00.938000,Move,,2,[128909312],,,600938.0,,,,1.2291666269302368,32.72916793823242,,,,,,,,,,,,,,,,,,,,
1209,0 days 00:10:01.341000,Order,,2,[128974847],,,601341.0,,,,0.5,31.5,2652.0,,,,,,,,,,,,,,,,,,,
1214,0 days 00:10:03.577000,Build,Farm,2,[2543],,,603577.0,,50.0,Farm,16.5,51.5,,,,,,,,,,,,,,,,,,,,
1215,0 days 00:10:03.980000,Gather Point,Goat,2,[1942],,,603980.0,,,,18.073612213134766,48.9417724609375,2353.0,1060.0,,,,,,,,,,,,,,,,,,
1219,0 days 00:10:07.633000,Order,,2,[129236991],,,607633.0,,,,59.40519332885742,75.90773010253906,2627.0,,,,,,,,,,,,,,,,,,,
1221,0 days 00:10:09.674000,Order,,2,[170262527],,,609674.0,,,,60.510581970214844,77.31892395019531,2627.0,,,,,,,,,,,,,,,,,,,
1223,0 days 00:10:10.883000,Order,,2,[171442175],,,610883.0,,,,60.510581970214844,77.31892395019531,2627.0,,,,,,,,,,,,,,,,,,,
1228,0 days 00:10:16.174000,Move,,2,[129171456],,,616174.0,,,,64.02083587646484,76.22916412353516,,,,,,,,,,,,,,,,,,,,
1232,0 days 00:10:17.799000,Stance,Stand Ground,2,"[2597, 2615]",,,617799.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1234,0 days 00:10:17.994000,Move,,2,"[170196992, 171376640]",,,617994.0,,,,87.09375,87.84375,,,,,,,,,,,,,,,,,,,,
1240,0 days 00:10:20.438000,Order,,2,[171507711],,,620438.0,,,,29.5,65.5,2634.0,,,,,,,,,,,,,,,,,,,
1243,0 days 00:10:21.244000,Gather,Fruit Bush,2,[171507711],,,621244.0,,,,28.5,60.5,1997.0,,,,,,,,,,,,,,,,,,,
1245,0 days 00:10:23.272000,Order,,2,[164429823],,,623272.0,,,,36.5,49.5,2609.0,,,,,,,,,,,,,,,,,,,
1246,0 days 00:10:23.883000,Order,,2,[164429823],,,623883.0,,,,36.5,50.5,2610.0,,,,,,,,,,,,,,,,,,,
1249,0 days 00:10:24.897000,Gather,Tree (Dragon),2,[164429823],,,624897.0,,,,29.5,36.5,684.0,,,,,,,,,,,,,,,,,,,
1252,0 days 00:10:26.119000,Stance,Defensive,2,[2629],,,626119.0,,,,,,,,,,,,,,,1.0,Defensive,,,,,,,,,
1254,0 days 00:10:26.327000,Stance,Defensive,2,[2629],,,626327.0,,,,,,,,,,,,,,,1.0,Defensive,,,,,,,,,
1255,0 days 00:10:26.327000,Move,,2,[172294144],,,626327.0,,,,9.635416984558105,29.76041603088379,,,,,,,,,,,,,,,,,,,,
1259,0 days 00:10:27.549000,Move,,2,[129171456],,,627549.0,,,,70.47916412353516,78.10416412353516,,,,,,,,,,,,,,,,,,,,
1261,0 days 00:10:28.758000,Move,,2,[129171456],,,628758.0,,,,69.48958587646484,85.07291412353516,,,,,,,,,,,,,,,,,,,,
1264,0 days 00:10:31.202000,Build,Farm,2,"[2529, 2524, 2510, 2546, 2660, 2636]",,,631202.0,,50.0,Farm,19.5,52.5,,,,,,,,,,,,,,,,,,,,
1266,0 days 00:10:32.619000,Garrison,,2,"[646144, 642560, 651776, 680960, 674816]",,,632619.0,,,,,,1942.0,,5.0,0.0,-1.0,-1.0,Garrison,,,,,,,,,,,,,
1269,0 days 00:10:33.230000,Gather Point,Tree (Dragon),2,[1942],,,633230.0,,,,20.5,44.5,1977.0,1051.0,,,,,,,,,,,,,,,,,,
1271,0 days 00:10:33.438000,Ungarrison,,2,[1942],,,633438.0,,,,,,-1.0,,,,-1.0,-1.0,,,,,,,,,,,,,,
1273,0 days 00:10:33.841000,Queue,Villager,2,[1942],1.0,83.0,633841.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1275,0 days 00:10:34.244000,Move,,2,"[172163072, 174194688]",,,634244.0,,,,28.90625,52.94791793823242,,,,,,,,,,,,,,,,,,,,
1276,0 days 00:10:34.244000,Move,,2,"[172163072, 174194688]",,,634244.0,,,,79.109375,89.015625,,,,,,,,,,,,,,,,,,,,
1277,0 days 00:10:35.466000,Stance,Stand Ground,2,"[2597, 2615, 1971]",,,635466.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1278,0 days 00:10:35.466000,Stance,Stand Ground,2,"[2597, 2615, 1971]",,,635466.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1279,0 days 00:10:35.674000,Move,,2,"[170196992, 171376640, 129171456]",,,635674.0,,,,88.82291412353516,84.90625,,,,,,,,,,,,,,,,,,,,
1281,0 days 00:10:35.869000,Move,,2,[129171456],,,635869.0,,,,88.82291412353516,84.90625,,,,,,,,,,,,,,,,,,,,
1287,0 days 00:10:39.730000,Order,,2,[164954111],,,639730.0,,,,1.5,73.5,2595.0,,,,,,,,,,,,,,,,,,,
1288,0 days 00:10:40.133000,Order,,2,[164954111],,,640133.0,,,,0.5,72.5,2596.0,,,,,,,,,,,,,,,,,,,
1290,0 days 00:10:41.147000,Gather,Tree (Dragon),2,[164954111],,,641147.0,,,,15.5,62.5,1059.0,,,,,,,,,,,,,,,,,,,
1293,0 days 00:10:44.605000,Move,,2,[172294144],,,644605.0,,,,8.916666984558105,28.95833396911621,,,,,,,,,,,,,,,,,,,,
1298,0 days 00:10:46.022000,Move,,2,[129171456],,,646022.0,,,,88.77083587646484,88.22916412353516,,,,,,,,,,,,,,,,,,,,
1299,0 days 00:10:46.633000,Move,,2,[129171456],,,646633.0,,,,83.34375,94.05208587646484,,,,,,,,,,,,,,,,,,,,
1300,0 days 00:10:46.841000,Stance,Stand Ground,2,[1971],,,646841.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1301,0 days 00:10:47.244000,Stance,Stand Ground,2,"[2597, 2615]",,,647244.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1302,0 days 00:10:47.452000,Move,,2,"[170196992, 171376640]",,,647452.0,,,,91.08333587646484,96.5,,,,,,,,,,,,,,,,,,,,
1303,0 days 00:10:47.647000,Move,,2,[129171456],,,647647.0,,,,91.89583587646484,98.02083587646484,,,,,,,,,,,,,,,,,,,,
1314,0 days 00:10:50.494000,Build,Farm,2,[2636],,,650494.0,,50.0,Farm,17.5,45.5,,,,,,,,,,,,,,,,,,,,
1316,0 days 00:10:51.508000,Gather Point,Tree (Dragon),2,[1942],,,651508.0,,,,17.5,54.5,1980.0,1051.0,,,,,,,,,,,,,,,,,,
1318,0 days 00:10:54.563000,Move,,2,[172294144],,,654563.0,,,,8.604166984558105,26.89583396911621,,,,,,,,,,,,,,,,,,,,
1321,0 days 00:10:55.772000,Move,,2,[129171456],,,655772.0,,,,100.55208587646484,94.13541412353516,,,,,,,,,,,,,,,,,,,,
1322,0 days 00:10:56.188000,Move,,2,[129171456],,,656188.0,,,,100.4375,94.39583587646484,,,,,,,,,,,,,,,,,,,,
1326,0 days 00:10:59.230000,Move,,2,"[154599424, 154468352, 172294144]",,,659230.0,,,,19.38541603088379,49.13541793823242,,,,,,,,,,,,,,,,,,,,
1328,0 days 00:11:00.452000,Move,,2,[172294144],,,660452.0,,,,9.760416984558105,28.09375,,,,,,,,,,,,,,,,,,,,
1330,0 days 00:11:03.091000,Move,,2,[129171456],,,663091.0,,,,105.89583587646484,87.60416412353516,,,,,,,,,,,,,,,,,,,,
1332,0 days 00:11:03.494000,Move,,2,[174784512],,,663494.0,,,,108.52083587646484,94.77083587646484,,,,,,,,,,,,,,,,,,,,
1334,0 days 00:11:04.313000,Queue,Villager,2,[1942],1.0,83.0,664313.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1339,0 days 00:11:05.938000,Build,Farm,2,[2666],,,665938.0,,50.0,Farm,22.5,52.5,,,,,,,,,,,,,,,,,,,,
1340,0 days 00:11:06.341000,Gather Point,Tree (Dragon),2,[1942],,,666341.0,,,,25.5,47.5,1979.0,1051.0,,,,,,,,,,,,,,,,,,
1342,0 days 00:11:07.758000,Move,,2,[128516096],,,667758.0,,,,27.75,35.625,,,,,,,,,,,,,,,,,,,,
1343,0 days 00:11:08.369000,Gather,Tree (Dragon),2,"[154206207, 164036608, 174063616, 174653440, 175177728]",,,668369.0,,,,27.5,36.5,682.0,,,,,,,,,,,,,,,,,,,
1351,0 days 00:11:11.827000,Patrol,,2,[2629],,,671827.0,,,,12.770833015441895,28.5625,,,,,,,,,,,,,,,,,,,,
1352,0 days 00:11:12.230000,Stance,Defensive,2,[2629],,,672230.0,,,,,,,,,,,,,,,1.0,Defensive,,,,,,,,,
1354,0 days 00:11:13.049000,Move,,2,[129171456],,,673049.0,,,,113.29166412353516,90.33333587646484,,,,,,,,,,,,,,,,,,,,
1357,0 days 00:11:15.480000,Gather,Tree (Dragon),2,"[164560895, 165412864]",,,675480.0,,,,26.5,35.5,661.0,,,,,,,,,,,,,,,,,,,
1367,0 days 00:11:19.549000,Gather,,2,"[128974847, 166002688]",,,679549.0,,,,25.5,35.5,660.0,,,,,,,,,,,,,,,,,,,
1370,0 days 00:11:20.758000,Patrol,,2,[2629],,,680758.0,,,,39.51041793823242,42.01041793823242,,,,,,,,,,,,,,,,,,,,
1371,0 days 00:11:20.758000,Stance,Aggressive,2,[2629],,,680758.0,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,,
1372,0 days 00:11:21.772000,Move,,2,[129171456],,,681772.0,,,,119.5,84.0,,,,,,,,,,,,,,,,,,,,
1384,0 days 00:11:27.674000,Move,,2,"[172163072, 174194688]",,,687674.0,,,,119.5,74.0,,,,,,,,,,,,,,,,,,,,
1386,0 days 00:11:28.883000,Queue,Villager,2,[1942],1.0,83.0,688883.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1387,0 days 00:11:30.105000,Build,Farm,2,[2666],,,690105.0,,50.0,Farm,23.5,49.5,,,,,,,,,,,,,,,,,,,,
1388,0 days 00:11:30.508000,Gather Point,Farm,2,[1942],,,690508.0,,,,22.5,52.5,2675.0,50.0,,,,,,,,,,,,,,,,,,
1395,0 days 00:11:32.341000,Target,Farm,2,[176095231],,,692341.0,,,,23.5,49.5,2685.0,,,,,,,,,,,,,,,,,,,
1396,0 days 00:11:33.563000,Target,Farm,2,[174784511],,,693563.0,,,,22.5,52.5,2675.0,,,,,,,,,,,,,,,,,,,
1397,0 days 00:11:34.369000,Move,,2,[129171456],,,694369.0,,,,112.02083587646484,67.39583587646484,,,,,,,,,,,,,,,,,,,,
1401,0 days 00:11:35.383000,Move,,2,[129171456],,,695383.0,,,,101.60416412353516,99.35416412353516,,,,,,,,,,,,,,,,,,,,
1402,0 days 00:11:36.605000,Stance,Stand Ground,2,"[2615, 2597]",,,696605.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1403,0 days 00:11:36.813000,Move,,2,"[171376640, 170196992]",,,696813.0,,,,82.36458587646484,86.44791412353516,,,,,,,,,,,,,,,,,,,,
1404,0 days 00:11:37.008000,Move,,2,[129171456],,,697008.0,,,,81.63541412353516,85.96875,,,,,,,,,,,,,,,,,,,,
1413,0 days 00:11:41.883000,Patrol,,2,[2629],,,701883.0,,,,3.4375,75.6875,,,,,,,,,,,,,,,,,,,,
1414,0 days 00:11:42.091000,Stance,Aggressive,2,[2629],,,702091.0,,,,,,,,,,,,,,,0.0,Aggressive,,,,,,,,,
1418,0 days 00:11:43.716000,Move,,2,"[172163072, 174194688]",,,703716.0,,,,105.1875,83.6875,,,,,,,,,,,,,,,,,,,,
1419,0 days 00:11:43.924000,Move,,2,"[172163072, 174194688]",,,703924.0,,,,104.47916412353516,85.72916412353516,,,,,,,,,,,,,,,,,,,,
1420,0 days 00:11:44.327000,Move,,2,"[172163072, 174194688]",,,704327.0,,,,98.3125,97.47916412353516,,,,,,,,,,,,,,,,,,,,
1425,0 days 00:11:46.758000,Build,Archery Range,2,[2660],,,706758.0,,87.0,Archery Range,28.5,46.5,,,,,,,,,,,,,,,,,,,,
1426,0 days 00:11:47.369000,Gather Point,Archery Range,2,[1942],,,707369.0,,,,28.5,46.5,2689.0,87.0,,,,,,,,,,,,,,,,,,
1427,0 days 00:11:47.772000,Queue,Villager,2,[1942],1.0,83.0,707772.0,Villager,,,,,,,,,,,,,,,,,,,,,,,,
1430,0 days 00:11:49.605000,Move,,2,[174784512],,,709605.0,,,,88.71875,97.67708587646484,,,,,,,,,,,,,,,,,,,,
1431,0 days 00:11:49.813000,Move,,2,[174784512],,,709813.0,,,,87.89583587646484,98.6875,,,,,,,,,,,,,,,,,,,,
1435,0 days 00:11:51.438000,Stance,Stand Ground,2,[1971],,,711438.0,,,,,,,,,,,,,,,2.0,Stand Ground,,,,,,,,,
1437,0 days 00:11:51.841000,De Autoscout,,2,[1971],,,711841.0,,,,,,,,,,,,,,,,,,,,,,,,,
1438,0 days 00:11:52.855000,Move,,2,"[171376640, 170196992]",,,712855.0,,,,72.88541412353516,71.67708587646484,,,,,,,,,,,,,,,,,,,,
1443,0 days 00:11:56.508000,Move,,2,[129171456],,,716508.0,,,,95.53125,89.15625,,,,,,,,,,,,,,,,,,,,
1445,0 days 00:11:56.716000,Move,,2,"[172163072, 174194688]",,,716716.0,,,,93.05208587646484,90.01041412353516,,,,,,,,,,,,,,,,,,,,
1446,0 days 00:11:56.924000,Move,,2,"[172163072, 174194688]",,,716924.0,,,,91.8125,90.35416412353516,,,,,,,,,,,,,,,,,,,,
1449,0 days 00:11:58.133000,Move,,2,"[172163072, 174194688]",,,718133.0,,,,87.0,119.5,,,,,,,,,,,,,,,,,,,,
1451,0 days 00:11:59.355000,Move,,2,[176685056],,,719355.0,,,,0.5,119.5,,,,,,,,,,,,,,,,,,,,
1457,0 days 00:12:00.980000,Move,,2,"[171376640, 170196992]",,,720980.0,,,,71.04166412353516,70.29166412353516,,,,,,,,,,,,,,,,,,,,
1461,0 days 00:12:03.619000,Patrol,,2,[2629],,,723619.0,,,,5.302083492279053,71.46875,,,,,,,,,,,,,,,,,,,,
1463,0 days 00:12:04.230000,Patrol,,2,[2629],,,724230.0,,,,2.9583332538604736,76.16666412353516,,,,,,,,,,,,,,,,,,,,
